time,eccentricity,obliquity,perihelion,insolation,global_insolation
-19590,0.024214696,0.407581587,5.515453459,507.7534875,342.0502956
-19589,0.025315755,0.406708864,5.763698303,502.5002626,342.0596284
-19588,0.026406881,0.405835717,6.019487981,495.8665275,342.0692873
-19587,0.02754205,0.404967137,6.280756295,488.1866954,342.0797694
-19586,0.028701243,0.404107605,0.261337782,479.9442951,342.0909297
-19585,0.029806307,0.403259229,0.529197909,471.6545243,342.1019982
-19584,0.031056608,0.402424577,0.80149875,463.8143588,342.115027
-19583,0.032127517,0.401606143,1.076118576,457.2908657,342.1266133
-19582,0.033270755,0.400810562,1.353602372,452.4848499,342.1394169
-19581,0.034455829,0.400044462,1.633335144,449.8950177,342.1531631
-19580,0.035494535,0.399321949,1.916464609,450.0508057,342.1656087
-19579,0.036573026,0.39865541,2.200843202,452.9208373,342.1789235
-19578,0.037657184,0.398061736,2.4861206,458.453057,342.1927116
-19577,0.038617377,0.397559439,2.776151147,466.5248539,342.2052609
-19576,0.039638776,0.397168156,3.064585987,476.3075486,342.2189585
-19575,0.040534782,0.396905985,3.355708237,487.211763,342.2312703
-19574,0.041476105,0.396791829,3.648454273,498.2700785,342.2445027
-19573,0.042338824,0.396840676,3.941694457,508.3837232,342.2568984
-19572,0.043130478,0.397062803,4.235151388,516.5190633,342.2684986
-19571,0.04398573,0.397468983,4.53013767,521.9565722,342.2812737
-19570,0.044691091,0.398064236,4.824488304,523.8529024,342.2919997
-19569,0.045394979,0.398847168,5.12023994,522.0788145,342.3028744
-19568,0.046071016,0.399816894,5.414202195,516.7814435,342.3134797
-19567,0.046678932,0.400962031,5.709752204,508.358322,342.3231512
-19566,0.047222831,0.40226532,6.004834528,497.7119582,342.3319124
-19565,0.047744218,0.403707096,0.015087895,485.9852716,342.3404069
-19564,0.048221603,0.405257616,0.309498318,474.2093423,342.3482668
-19563,0.048641992,0.40688019,0.603430012,463.6051565,342.3552536
-19562,0.048968732,0.408540268,0.895055065,455.2950236,342.360726
-19561,0.049340873,0.410193114,1.188119726,449.8719679,342.3670039
-19560,0.049588905,0.411790547,1.479572165,448.1133578,342.3712147
-19559,0.04981214,0.413295188,1.770194601,450.1842137,342.3750227
-19558,0.049985718,0.414657834,2.06119531,456.0854855,342.3779956
-19557,0.050165637,0.415838549,2.350323198,465.3950668,342.381088
-19556,0.050221359,0.416806776,2.641265406,477.6925103,342.382048
-19555,0.050308057,0.41752473,2.929184819,491.782342,342.3835438
-19554,0.050352509,0.417966292,3.218337482,506.7722807,342.3843118
-19553,0.050323398,0.418116028,3.507865056,521.347663,342.3838088
-19552,0.050303607,0.41795477,3.795452713,534.1127502,342.383467
-19551,0.050191944,0.417480604,4.084185998,543.9594055,342.3815411
-19550,0.050132591,0.416698591,4.373465661,549.984677,342.3805192
-19549,0.049920631,0.415615748,4.662107578,551.3420179,342.3768796
-19548,0.049743798,0.414257037,4.951795888,548.0406063,342.3738551
-19547,0.049582092,0.412655618,5.241987232,540.2928657,342.3710988
-19546,0.04924644,0.410845091,5.532996269,528.5903324,342.3654063
-19545,0.049006877,0.408878895,5.824727414,514.1702714,342.3613673
-19544,0.048684951,0.406811559,6.116452726,498.1746032,342.355971
-19543,0.048312148,0.404697866,0.12794842,481.8189046,342.3497665
-19542,0.047943752,0.402603363,0.4215344,466.5701436,342.3436825
-19541,0.04748797,0.400590858,0.716754276,453.4591752,342.3362203
-19540,0.047054019,0.398715767,1.013928937,443.3344181,342.3291822
-19539,0.046573599,0.397038543,1.310644489,436.9249857,342.3214663
-19538,0.045985875,0.395609288,1.609231257,434.5734699,342.3121354
-19537,0.045542776,0.394465537,1.907671786,436.0846016,342.3051795
-19536,0.044894702,0.39364482,2.208134608,441.5248532,342.2951278
-19535,0.044319362,0.393165637,2.507461022,450.0495328,342.2863256
-19534,0.043750396,0.393035162,2.80725066,460.9732644,342.2777333
-19533,0.043082024,0.39325828,3.107751154,473.3721253,342.2677824
-19532,0.042463504,0.393816898,3.407949081,486.0808929,342.258711
-19531,0.041781615,0.3946854,3.705601388,497.9062669,342.248863
-19530,0.04113192,0.39583389,4.005656396,508.0537114,342.239629
-19529,0.040420105,0.397215022,4.303116796,515.4835286,342.2296791
-19528,0.039677461,0.398779719,4.599495355,519.7460977,342.2194843
-19527,0.038983183,0.400477826,4.896015453,520.7389805,342.2101253
-19526,0.038208267,0.402248064,5.191176979,518.4772485,342.1998752
-19525,0.037398382,0.404035238,5.485021007,513.4963247,342.1893834
-19524,0.036643487,0.405788174,5.778573163,506.5378264,342.1798073
-19523,0.035794175,0.407451085,6.070495499,498.3954086,342.1692678
-19522,0.034956435,0.408982655,0.08050936,489.9236714,342.159115
-19521,0.034072768,0.410346558,0.37003476,482.1345653,342.148667
-19520,0.033220098,0.411510548,0.66137139,475.5455895,342.13884
-19519,0.03227363,0.412455779,0.953334301,470.8416955,342.1282246
-19518,0.031365821,0.413170767,1.241204577,468.3585869,342.1183319
-19517,0.030406663,0.413647412,1.533221747,468.1841,342.1081872
-19516,0.0294693,0.413889213,1.823010339,470.2295302,342.0985782
-19515,0.02845073,0.413905237,2.113253844,474.2929384,342.0884788
-19514,0.027464979,0.413708004,2.40366774,479.820652,342.0790437
-19513,0.026481656,0.413316527,2.694019956,486.2712234,342.0699641
-19512,0.025387021,0.412755045,2.985466112,493.0588067,342.0602468
-19511,0.024376263,0.412047825,3.27627284,499.4252908,342.051639
-19510,0.023305468,0.411227776,3.565904048,504.7898125,342.042902
-19509,0.022209513,0.410325328,3.859879709,508.7682709,342.0343668
-19508,0.021119649,0.409372874,4.149250112,510.9039498,342.0262871
-19507,0.019999129,0.40840237,4.439357683,511.1640756,342.0184046
-19506,0.018904747,0.407442004,4.732805232,509.6716822,342.011121
-19505,0.017737311,0.406516216,5.019883531,506.5880934,342.0038035
-19504,0.016575011,0.405646983,5.310006763,502.3850987,341.9969818
-19503,0.015470485,0.404848518,5.596601554,497.6043273,341.9909278
-19502,0.014240209,0.404130492,5.883547061,492.5819332,341.9846762
-19501,0.013053139,0.403498413,6.165846426,487.9362495,341.9791352
-19500,0.011933558,0.402952434,0.161557476,483.9628511,341.9743511
-19499,0.010658158,0.402492304,0.440977175,480.8963879,341.9694238
-19498,0.009544028,0.402112978,0.708313834,478.8670069,341.9655749
-19497,0.0083418,0.401809511,0.968009755,477.8872719,341.961898
-19496,0.007217671,0.401578733,1.218898648,477.7203116,341.9589073
-19495,0.006105174,0.401415051,1.449221576,478.2242048,341.956373
-19494,0.005029437,0.401313142,1.634345748,479.1112358,341.9543249
-19493,0.004110526,0.401272458,1.790969381,480.0364485,341.9528889
-19492,0.003310029,0.401287312,1.839623336,480.8441858,341.9518733
-19491,0.00281204,0.401358231,1.782550616,481.3510606,341.951352
-19490,0.002839185,0.401484272,1.682411157,481.4242118,341.9513782
-19489,0.003257936,0.401662845,1.618283897,481.2087704,341.9518148
-19488,0.003989135,0.401894508,1.674886247,480.7823662,341.9527208
-19487,0.004898498,0.402181832,1.828921375,480.3650765,341.9541027
-19486,0.0058598,0.402522944,2.022759239,480.2333465,341.955871
-19485,0.00683863,0.402922544,2.250805618,480.6395035,341.9579962
-19484,0.007944231,0.403381588,2.506450248,481.7418375,341.9607909
-19483,0.008897217,0.403898781,2.768259431,483.749668,341.9635353
-19482,0.009959225,0.40447608,3.041903876,486.5961075,341.9669596
-19481,0.010997841,0.40510992,3.320501829,490.1971123,341.9706817
-19480,0.011978846,0.40579273,3.603285077,494.2946593,341.9745363
-19479,0.012954427,0.406517733,3.893837441,498.5973168,341.9786962
-19478,0.013920663,0.407266928,4.177204943,502.5616686,341.9831372
-19477,0.014845493,0.408021717,4.473820687,505.8822954,341.9876872
-19476,0.015737343,0.408759993,4.765758085,508.0356751,341.9923522
-19475,0.01657094,0.409455101,5.057963372,508.7269321,341.9969587
-19474,0.01743785,0.410078808,5.35619394,507.8097293,342.0020017
-19473,0.018205339,0.410604755,5.652777748,505.2044146,342.0066811
-19472,0.018921525,0.411006491,5.948898381,501.1544663,342.0112296
-19471,0.019699792,0.411259778,6.248808034,495.9481061,342.0163716
-19470,0.020322999,0.411348474,0.264216974,490.1335007,342.0206387
-19469,0.020965221,0.411255171,0.565518796,484.2063964,342.0251752
-19468,0.021576001,0.410974317,0.86521473,478.8278979,342.0296207
-19467,0.022124546,0.410502727,1.167127777,474.5028569,342.0337222
-19466,0.022638688,0.409840275,1.471957965,471.6724624,342.0376601
-19465,0.023117809,0.408997688,1.772586666,470.6414067,342.0414113
-19464,0.023572988,0.407989434,2.078943209,471.5222851,342.045048
-19463,0.023981633,0.406834824,2.383839403,474.2196053,342.0483734
-19462,0.024336272,0.405565748,2.689284958,478.4604394,342.0513057
-19461,0.024653254,0.404216142,2.996774233,483.8050754,342.0539631
-19460,0.02500047,0.40282614,3.303301793,489.6000981,342.0569135
-19459,0.025160586,0.401443358,3.61381064,495.2500004,342.058288
-19458,0.025399478,0.400117729,3.921296573,499.9833873,342.0603551
-19457,0.025576112,0.398899412,4.232293072,503.2826088,342.0618961
-19456,0.025636892,0.397842125,4.544918326,504.5693049,342.0624288
-19455,0.025740503,0.396989302,4.855565367,503.7405829,342.0633398
-19454,0.025741911,0.396383761,5.168071143,500.6984954,342.0633522
-19453,0.025747277,0.39606024,5.483937339,495.7654701,342.0633995
-19452,0.025659411,0.396038869,5.795535117,489.4966071,342.0626265
-19451,0.025558657,0.396333857,6.111471476,482.4590702,342.0617433
-19450,0.025456927,0.396948434,0.142645945,475.5142172,342.0608551
-19449,0.025245709,0.397866897,0.457904658,469.3693188,342.0590223
-19448,0.025038992,0.39906922,0.773388245,464.7036355,342.0572434
-19447,0.024861648,0.40052318,1.08674206,462.0303853,342.0557289
-19446,0.024549806,0.402182495,1.403504468,461.754385,342.053092
-19445,0.024314894,0.404001108,1.717071072,463.8721298,342.0511277
-19444,0.023988225,0.405921731,2.029036369,468.3855076,342.0484275
-19443,0.023716007,0.407882125,2.343683424,474.8927763,342.0462053
-19442,0.023342673,0.409825794,2.655377397,482.9378759,342.043199
-19441,0.022958431,0.411686747,2.965429446,491.7805963,342.0401548
-19440,0.022627086,0.413403119,3.278271063,500.7836868,342.0375703
-19439,0.022176819,0.414925109,3.587607495,509.037682,342.0341185
-19438,0.021735731,0.416198899,3.899360726,515.9571667,342.0308044
-19437,0.021336335,0.417180112,4.208454261,520.9253755,342.0278611
-19436,0.020834921,0.417840027,4.521307925,523.5171994,342.0242434
-19435,0.020364604,0.418152025,4.832470803,523.6409656,342.0209283
-19434,0.019881141,0.418101697,5.144232793,521.3649162,342.0175996
-19433,0.019366898,0.41769439,5.458484644,516.9709954,342.0141468
-19432,0.018895311,0.416933571,5.775278354,510.9760116,342.01106
-19431,0.018303931,0.415841233,6.090690692,503.9859036,342.0072968
-19430,0.017852747,0.414451258,0.127424699,496.6377928,342.0045063
-19429,0.017329268,0.412796198,0.450717786,489.5458448,342.001356
-19428,0.01677433,0.41092313,0.774873018,483.3470908,341.9981188
-19427,0.01632729,0.408889207,1.102998482,478.3313559,341.9955877
-19426,0.015838882,0.406744047,1.432620027,474.8859528,341.9929006
-19425,0.015363814,0.404549928,1.77018124,473.0694962,341.9903652
-19424,0.014928305,0.402373575,2.103405972,472.7676903,341.9881089
-19423,0.01452515,0.400271953,2.443959274,473.8021048,341.986078
-19422,0.014132927,0.398307944,2.790454796,475.8671291,341.9841556
-19421,0.013744259,0.396543332,3.131142049,478.374432,341.9823026
-19420,0.01341367,0.395023214,3.483324276,481.0701654,341.9807671
-19419,0.013130263,0.393796551,3.832705762,483.3613205,341.9794806
-19418,0.012805124,0.392894933,4.187315752,484.9090727,341.9780384
-19417,0.012576436,0.392336058,4.543534545,485.5179154,341.9770458
-19416,0.012382714,0.392132977,4.898604391,485.0601737,341.9762189
-19415,0.012177659,0.392281908,5.261354489,483.5293877,341.9753576
-19414,0.0120763,0.3927644,5.620629452,481.2612197,341.9749372
-19413,0.011933368,0.393559101,5.979073564,478.5009282,341.9743503
-19412,0.011964274,0.394633281,0.060496138,475.6393791,341.9744766
-19411,0.011907823,0.395943763,0.420241918,473.1951699,341.9742462
-19410,0.01195743,0.397451821,0.778244466,471.5325418,341.9744486
-19409,0.0121136,0.399110969,1.137661507,470.9158283,341.9750915
-19408,0.012212822,0.400871869,1.49164339,471.7539239,341.9755043
-19407,0.012420414,0.402690896,1.846922036,473.9934293,341.9763788
-19406,0.012667873,0.404523351,2.190717025,477.6125119,341.9774405
-19405,0.012936536,0.406324919,2.540434922,482.5276073,341.9786169
-19404,0.01324313,0.408060517,2.881486097,488.2982387,341.9799896
-19403,0.013552069,0.409693938,3.217505529,494.5133248,341.9814054
-19402,0.013932011,0.411195686,3.554537426,500.7572846,341.9831912
-19401,0.014311092,0.412542792,3.886412187,506.4177829,341.9850223
-19400,0.014644464,0.413715654,4.214929487,510.9668238,341.9866733
-19399,0.01510973,0.414698171,4.541860517,514.1557484,341.9890409
-19398,0.015493647,0.415485794,4.865282171,515.5042572,341.9910505
-19397,0.015912489,0.416070571,5.190502899,514.9834961,341.9933003
-19396,0.016333529,0.41645455,5.50807479,512.6920945,341.9956226
-19395,0.016803171,0.416641463,5.827340593,508.8265044,341.9982844
-19394,0.017221578,0.41663584,6.149184672,503.6849383,342.0007195
-19393,0.017674622,0.416445689,0.177554073,498.0356199,342.0034238
-19392,0.018142543,0.416081194,0.496024898,492.1364958,342.0062906
-19391,0.018621624,0.415549079,0.809312882,486.7520357,342.0093035
-19390,0.019060125,0.414859136,1.122403637,482.3547794,342.0121302
-19389,0.01953029,0.41401941,1.434649748,479.3077898,342.015234
-19388,0.020025797,0.413038835,1.744415658,477.8721234,342.0185872
-19387,0.020416469,0.411927007,2.056361268,478.2831545,342.0212902
-19386,0.020885258,0.410696948,2.364862251,480.2614009,342.0246027
-19385,0.021292465,0.409361581,2.672990763,483.6820617,342.0275411
-19384,0.021693782,0.407936511,2.984565898,488.1712945,342.0304927
-19383,0.022069913,0.406442103,3.292162223,493.0487655,342.0333091
-19382,0.022403582,0.404898952,3.60073976,497.7833287,342.0358482
-19381,0.022809098,0.4033306,3.911874179,501.8261257,342.0389853
-19380,0.02307828,0.401763362,4.22042007,504.3806915,342.0410989
-19379,0.023374056,0.400225227,4.53125678,505.1683138,342.0434499
-19378,0.02370634,0.398740684,4.84038431,503.9077199,342.0461269
-19377,0.02392435,0.397344101,5.152308668,500.4072225,342.0479038
-19376,0.0241445,0.396063603,5.463487154,494.9828395,342.0497147
-19375,0.024396676,0.394929365,5.772428115,488.1041172,342.0518094
-19374,0.024534387,0.39397632,6.087682889,480.1208019,342.0529625
-19373,0.024722588,0.393236063,0.114250581,472.0575637,342.0545489
-19372,0.02482928,0.392734737,0.426886907,464.4572056,342.0554537
-19371,0.024962836,0.392502387,0.73895448,458.0891245,342.0565917
-19370,0.025058465,0.392558152,1.051064228,453.561524,342.0574104
-19369,0.025047262,0.392913993,1.36182417,451.4000507,342.0573143
-19368,0.025152115,0.393578292,1.672254217,451.6411669,342.0582151
-19367,0.025085817,0.394545445,1.982168304,454.5797506,342.0576451
-19366,0.025027778,0.39579667,2.291732992,459.8668149,342.0571473
-19365,0.02495842,0.397313781,2.598011905,467.0955214,342.056554
-19364,0.024810573,0.39905899,2.905576406,475.8159226,342.0552948
-19363,0.024632076,0.400991139,3.211916955,485.2654661,342.0537845
-19362,0.024411182,0.403069029,3.514625118,494.6441747,342.0519306
-19361,0.024149167,0.405237011,3.81834243,503.3141045,342.0497532
-19360,0.023886627,0.407439048,4.121029343,510.5984882,342.0475951
-19359,0.023479515,0.409624782,4.419994484,515.8562794,342.0442954
-19358,0.023168086,0.411733667,4.719812971,519.0549526,342.0418095
-19357,0.022743739,0.413708317,5.017799728,519.8975593,342.0384759
-19356,0.022285022,0.415502448,5.313698241,518.6391071,342.0349416
-19355,0.021829271,0.417060827,5.609874324,515.6123768,342.0315016
-19354,0.021336901,0.418337626,5.90053813,511.3537296,342.0278652
-19353,0.020797533,0.419301324,6.196913742,506.2025772,342.0239771
-19352,0.020229418,0.419913341,0.200870375,501.0166204,342.0199895
-19351,0.019654899,0.420153975,0.490066633,496.0507346,342.0160694
-19350,0.019044492,0.420016152,0.78019136,491.7570713,342.0120283
-19349,0.018372732,0.419490177,1.063571843,488.529539,342.0077285
-19348,0.017693271,0.418591645,1.348647708,486.3576015,342.0035366
-19347,0.01704805,0.417341862,1.632737236,485.2309295,341.9997023
-19346,0.016250159,0.415767284,1.912784809,485.1871424,341.9951579
-19345,0.015530747,0.413913634,2.192833376,485.7900395,341.9912473
-19344,0.014790465,0.41183399,2.468645972,486.8275982,341.9874083
-19343,0.013965468,0.409578362,2.744827042,488.0562215,341.9833509
-19342,0.013188299,0.407215139,3.016511003,489.0666569,341.9797418
-19341,0.012387934,0.404810666,3.280182496,489.6147143,341.976241
-19340,0.011585161,0.402429652,3.548378358,489.6889186,341.9729499
-19339,0.010784945,0.400145331,3.80144461,489.0276045,341.9698887
-19338,0.009994278,0.39802534,4.049561646,487.8009281,341.9670792
-19337,0.009248616,0.396130105,4.292800979,486.1491073,341.9646256
-19336,0.008548631,0.394523086,4.517874867,484.2239159,341.9624954
-19335,0.007835068,0.393252196,4.732414275,482.2152499,341.9604963
-19334,0.007354009,0.392355714,4.929382165,480.5507084,341.9592469
-19333,0.006829785,0.391864487,5.112617375,479.1308629,341.9579756
-19332,0.006500535,0.391789328,5.270981392,478.3036754,341.9572251
-19331,0.00638695,0.392123302,5.425892083,478.039768,341.9569748
-19330,0.00634872,0.392854077,5.56795021,478.2502291,341.9568916
-19329,0.006524616,0.393945555,5.721951983,478.8500394,341.9572787
-19328,0.00691572,0.395351532,5.874797596,479.7740973,341.9581775
-19327,0.007348892,0.397021346,6.055151722,480.6511436,341.9592341
-19326,0.007960584,0.398890419,6.246820162,481.4713542,341.9608354
-19325,0.00865915,0.400896336,0.166773164,482.0929349,341.9628206
-19324,0.00939474,0.402973711,0.39177346,482.3710647,341.9650914
